parts,x_coords,y_coords,z_coords,labels
RIGHT_HIP,0.45896705985069275,0.5297203063964844,-0.0018175201257690787,WALL SIT ARM HOLD
LEFT_KNEE,0.5348953604698181,0.6386942267417908,-0.31247973442077637,WALL SIT ARM HOLD
RIGHT_KNEE,0.4442113935947418,0.631187379360199,-0.3222784996032715,WALL SIT ARM HOLD
LEFT_ANKLE,0.5398123860359192,0.86414635181427,-0.1928766816854477,WALL SIT ARM HOLD
RIGHT_ANKLE,0.4415206015110016,0.8551093339920044,-0.18844732642173767,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5343539118766785,0.274426132440567,-0.09705083817243576,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.43232837319374084,0.2902299463748932,-0.06281845271587372,WALL SIT ARM HOLD
LEFT_ELBOW,0.5419563055038452,0.405828595161438,-0.10149034112691879,WALL SIT ARM HOLD
RIGHT_ELBOW,0.41738826036453247,0.43474045395851135,-0.11046616733074188,WALL SIT ARM HOLD
LEFT_HIP,0.5168606042861938,0.5300661325454712,0.00020484297419898212,WALL SIT ARM HOLD
RIGHT_HIP,0.45916232466697693,0.5295396447181702,-0.00013502640649676323,WALL SIT ARM HOLD
LEFT_KNEE,0.5350741744041443,0.6421709060668945,-0.287332147359848,WALL SIT ARM HOLD
RIGHT_KNEE,0.44230109453201294,0.6657984852790833,-0.23832790553569794,WALL SIT ARM HOLD
LEFT_ANKLE,0.5398158431053162,0.8654004335403442,-0.13548918068408966,WALL SIT ARM HOLD
RIGHT_ANKLE,0.4412759840488434,0.8562586307525635,-0.08788053691387177,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5344876050949097,0.2779897153377533,-0.08483453094959259,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.4323665499687195,0.29023444652557373,-0.06233251839876175,WALL SIT ARM HOLD
LEFT_ELBOW,0.5428527593612671,0.4105016589164734,-0.10026751458644867,WALL SIT ARM HOLD
RIGHT_ELBOW,0.4186502993106842,0.4375212490558624,-0.11277242004871368,WALL SIT ARM HOLD
LEFT_HIP,0.5170401334762573,0.5303840637207031,0.0007475745514966547,WALL SIT ARM HOLD
RIGHT_HIP,0.4594801366329193,0.529629111289978,-0.0006308801821433008,WALL SIT ARM HOLD
LEFT_KNEE,0.5352327227592468,0.6422427892684937,-0.3256138265132904,WALL SIT ARM HOLD
RIGHT_KNEE,0.44283634424209595,0.6594674587249756,-0.31821209192276,WALL SIT ARM HOLD
LEFT_ANKLE,0.539797842502594,0.8665564656257629,-0.18513216078281403,WALL SIT ARM HOLD
RIGHT_ANKLE,0.44165554642677307,0.8564226031303406,-0.19142946600914001,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5345985889434814,0.2782474160194397,-0.07727687805891037,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.4322895407676697,0.2904743552207947,-0.06130189448595047,WALL SIT ARM HOLD
LEFT_ELBOW,0.5432964563369751,0.41071316599845886,-0.09765224903821945,WALL SIT ARM HOLD
RIGHT_ELBOW,0.4181862473487854,0.43773677945137024,-0.11278979480266571,WALL SIT ARM HOLD
LEFT_HIP,0.5173994302749634,0.5316022038459778,0.0017032964387908578,WALL SIT ARM HOLD
RIGHT_HIP,0.4595372676849365,0.530341386795044,-0.001567749073728919,WALL SIT ARM HOLD
LEFT_KNEE,0.5350573658943176,0.6416981816291809,-0.3227520287036896,WALL SIT ARM HOLD
RIGHT_KNEE,0.4431214928627014,0.6469541788101196,-0.3300646245479584,WALL SIT ARM HOLD
LEFT_ANKLE,0.5397643446922302,0.8665763735771179,-0.19094453752040863,WALL SIT ARM HOLD
RIGHT_ANKLE,0.44210776686668396,0.856721818447113,-0.20563559234142303,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5346955060958862,0.2781312167644501,-0.0848589688539505,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.4324008822441101,0.29021432995796204,-0.06728671491146088,WALL SIT ARM HOLD
LEFT_ELBOW,0.5433006286621094,0.410514235496521,-0.09627822041511536,WALL SIT ARM HOLD
RIGHT_ELBOW,0.41818276047706604,0.43781140446662903,-0.10957030206918716,WALL SIT ARM HOLD
LEFT_HIP,0.5174347162246704,0.5317682027816772,0.0017129993066191673,WALL SIT ARM HOLD
RIGHT_HIP,0.4595254957675934,0.5307440161705017,-0.0015840486157685518,WALL SIT ARM HOLD
LEFT_KNEE,0.5352116227149963,0.6497962474822998,-0.2806536853313446,WALL SIT ARM HOLD
RIGHT_KNEE,0.44310522079467773,0.66135174036026,-0.2608136534690857,WALL SIT ARM HOLD
LEFT_ANKLE,0.5398390293121338,0.8665586709976196,-0.13156010210514069,WALL SIT ARM HOLD
RIGHT_ANKLE,0.44197335839271545,0.8569199442863464,-0.12083567678928375,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5356839895248413,0.27960482239723206,-0.08329027146100998,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.4325926899909973,0.28987932205200195,-0.06056387349963188,WALL SIT ARM HOLD
LEFT_ELBOW,0.5430334210395813,0.4123603105545044,-0.10999045521020889,WALL SIT ARM HOLD
RIGHT_ELBOW,0.4181714951992035,0.4379630982875824,-0.10790923982858658,WALL SIT ARM HOLD
LEFT_HIP,0.5175932049751282,0.5330285429954529,0.0015652235597372055,WALL SIT ARM HOLD
RIGHT_HIP,0.459526389837265,0.5311387777328491,-0.0014386986149474978,WALL SIT ARM HOLD
LEFT_KNEE,0.5348092913627625,0.6502764821052551,-0.2872421145439148,WALL SIT ARM HOLD
RIGHT_KNEE,0.44307810068130493,0.6629734635353088,-0.26934945583343506,WALL SIT ARM HOLD
LEFT_ANKLE,0.5398297309875488,0.8697608709335327,-0.1484304964542389,WALL SIT ARM HOLD
RIGHT_ANKLE,0.44187602400779724,0.8596058487892151,-0.1369725614786148,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5357200503349304,0.2793363928794861,-0.08226724714040756,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.43257707357406616,0.28916066884994507,-0.061293262988328934,WALL SIT ARM HOLD
LEFT_ELBOW,0.5431393384933472,0.41228240728378296,-0.10084998607635498,WALL SIT ARM HOLD
RIGHT_ELBOW,0.4178852140903473,0.43713587522506714,-0.10797189176082611,WALL SIT ARM HOLD
LEFT_HIP,0.5175434947013855,0.5330172181129456,0.0015614753356203437,WALL SIT ARM HOLD
RIGHT_HIP,0.4594103693962097,0.5311397314071655,-0.0014353072037920356,WALL SIT ARM HOLD
LEFT_KNEE,0.5350281000137329,0.6500592231750488,-0.289772093296051,WALL SIT ARM HOLD
RIGHT_KNEE,0.44297343492507935,0.6621171832084656,-0.2729380428791046,WALL SIT ARM HOLD
LEFT_ANKLE,0.5397036075592041,0.8699628114700317,-0.15454444289207458,WALL SIT ARM HOLD
RIGHT_ANKLE,0.44181689620018005,0.8599991798400879,-0.14257529377937317,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5356849431991577,0.2784551978111267,-0.08255291730165482,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.43263888359069824,0.2890677750110626,-0.0634470134973526,WALL SIT ARM HOLD
LEFT_ELBOW,0.5431147813796997,0.4115760922431946,-0.09978750348091125,WALL SIT ARM HOLD
RIGHT_ELBOW,0.417879194021225,0.43491917848587036,-0.11648285388946533,WALL SIT ARM HOLD
LEFT_HIP,0.5175439119338989,0.5326671004295349,0.0013659154064953327,WALL SIT ARM HOLD
RIGHT_HIP,0.459489643573761,0.530799388885498,-0.0012473275419324636,WALL SIT ARM HOLD
LEFT_KNEE,0.5350986123085022,0.6494058966636658,-0.299466073513031,WALL SIT ARM HOLD
RIGHT_KNEE,0.44300419092178345,0.6501644253730774,-0.30243954062461853,WALL SIT ARM HOLD
LEFT_ANKLE,0.5397507548332214,0.8708285689353943,-0.17065104842185974,WALL SIT ARM HOLD
RIGHT_ANKLE,0.44205960631370544,0.8601993918418884,-0.17101576924324036,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5356966257095337,0.2784295082092285,-0.06593851745128632,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.43269771337509155,0.2890433967113495,-0.05242753028869629,WALL SIT ARM HOLD
LEFT_ELBOW,0.5431131720542908,0.41063860058784485,-0.09566892683506012,WALL SIT ARM HOLD
RIGHT_ELBOW,0.4183685779571533,0.4348934590816498,-0.11564824730157852,WALL SIT ARM HOLD
LEFT_HIP,0.5175615549087524,0.5323588252067566,0.0014396626502275467,WALL SIT ARM HOLD
RIGHT_HIP,0.45951318740844727,0.5300955176353455,-0.001305165933445096,WALL SIT ARM HOLD
LEFT_KNEE,0.534997820854187,0.6479597091674805,-0.3100196123123169,WALL SIT ARM HOLD
RIGHT_KNEE,0.4443477690219879,0.646580696105957,-0.3009684085845947,WALL SIT ARM HOLD
LEFT_ANKLE,0.5397361516952515,0.87078857421875,-0.18406473100185394,WALL SIT ARM HOLD
RIGHT_ANKLE,0.4420459270477295,0.8598604202270508,-0.1803789585828781,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5359083414077759,0.2786514461040497,-0.061269503086805344,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.4326985478401184,0.2889166474342346,-0.04773857444524765,WALL SIT ARM HOLD
LEFT_ELBOW,0.5431913137435913,0.41200920939445496,-0.09811070561408997,WALL SIT ARM HOLD
RIGHT_ELBOW,0.4184492230415344,0.43499818444252014,-0.11349514871835709,WALL SIT ARM HOLD
LEFT_HIP,0.5176693201065063,0.5323525667190552,0.0016035533044487238,WALL SIT ARM HOLD
RIGHT_HIP,0.4597308039665222,0.5300905108451843,-0.0014313249848783016,WALL SIT ARM HOLD
LEFT_KNEE,0.5348807573318481,0.6424523591995239,-0.3414001166820526,WALL SIT ARM HOLD
RIGHT_KNEE,0.446158230304718,0.6263886094093323,-0.3464524745941162,WALL SIT ARM HOLD
LEFT_ANKLE,0.5396228432655334,0.8673194646835327,-0.21247470378875732,WALL SIT ARM HOLD
RIGHT_ANKLE,0.44206881523132324,0.8565404415130615,-0.2302151918411255,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5356742143630981,0.2790673077106476,-0.088944211602211,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.43267789483070374,0.289031982421875,-0.06429340690374374,WALL SIT ARM HOLD
LEFT_ELBOW,0.5432900786399841,0.41187670826911926,-0.11629734188318253,WALL SIT ARM HOLD
RIGHT_ELBOW,0.4181666970252991,0.4342767894268036,-0.13367991149425507,WALL SIT ARM HOLD
LEFT_HIP,0.5176544189453125,0.5323467254638672,0.0010393880074843764,WALL SIT ARM HOLD
RIGHT_HIP,0.4597093462944031,0.5301222205162048,-0.0009111044928431511,WALL SIT ARM HOLD
LEFT_KNEE,0.534855842590332,0.6431891322135925,-0.31041419506073,WALL SIT ARM HOLD
RIGHT_KNEE,0.44514018297195435,0.6414833068847656,-0.31174322962760925,WALL SIT ARM HOLD
LEFT_ANKLE,0.5396045446395874,0.8675913214683533,-0.1521073877811432,WALL SIT ARM HOLD
RIGHT_ANKLE,0.4422193169593811,0.856664776802063,-0.14675243198871613,WALL SIT ARM HOLD
LEFT_SHOULDER,0.535675585269928,0.2795788645744324,-0.06582126766443253,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.43268436193466187,0.28926882147789,-0.05494420602917671,WALL SIT ARM HOLD
LEFT_ELBOW,0.5432885885238647,0.41296112537384033,-0.08877252042293549,WALL SIT ARM HOLD
RIGHT_ELBOW,0.4176334738731384,0.43434250354766846,-0.1258825957775116,WALL SIT ARM HOLD
LEFT_HIP,0.5176726579666138,0.5323861241340637,0.001716516213491559,WALL SIT ARM HOLD
RIGHT_HIP,0.45971018075942993,0.5302528738975525,-0.0015640066703781486,WALL SIT ARM HOLD
LEFT_KNEE,0.5348493456840515,0.6410502195358276,-0.32007354497909546,WALL SIT ARM HOLD
RIGHT_KNEE,0.44511669874191284,0.6400572657585144,-0.3254549503326416,WALL SIT ARM HOLD
LEFT_ANKLE,0.5396214723587036,0.8672389388084412,-0.18879559636116028,WALL SIT ARM HOLD
RIGHT_ANKLE,0.442194402217865,0.8567395806312561,-0.20392480492591858,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5359613299369812,0.2795359194278717,-0.07789620012044907,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.4327048659324646,0.288544237613678,-0.05736754462122917,WALL SIT ARM HOLD
LEFT_ELBOW,0.5432898998260498,0.4125481843948364,-0.1081780344247818,WALL SIT ARM HOLD
RIGHT_ELBOW,0.41761308908462524,0.43109655380249023,-0.12334898859262466,WALL SIT ARM HOLD
LEFT_HIP,0.5174403786659241,0.5319205522537231,0.0016480155754834414,WALL SIT ARM HOLD
RIGHT_HIP,0.45950549840927124,0.5297043919563293,-0.0015053933020681143,WALL SIT ARM HOLD
LEFT_KNEE,0.5350421667098999,0.6410650610923767,-0.3024905323982239,WALL SIT ARM HOLD
RIGHT_KNEE,0.4445808529853821,0.6475195288658142,-0.289175808429718,WALL SIT ARM HOLD
LEFT_ANKLE,0.5396922826766968,0.8672592043876648,-0.15624025464057922,WALL SIT ARM HOLD
RIGHT_ANKLE,0.44187989830970764,0.8568601608276367,-0.14598236978054047,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5354942083358765,0.2795217037200928,-0.0756026953458786,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.4328635334968567,0.2887473702430725,-0.055476557463407516,WALL SIT ARM HOLD
LEFT_ELBOW,0.543498158454895,0.4110022187232971,-0.1075119748711586,WALL SIT ARM HOLD
RIGHT_ELBOW,0.4177529811859131,0.432950496673584,-0.12166859954595566,WALL SIT ARM HOLD
LEFT_HIP,0.5175979733467102,0.5320187211036682,0.0015909895300865173,WALL SIT ARM HOLD
RIGHT_HIP,0.4600141942501068,0.5298078060150146,-0.0014517076779156923,WALL SIT ARM HOLD
LEFT_KNEE,0.5349781513214111,0.6441882252693176,-0.3038652539253235,WALL SIT ARM HOLD
RIGHT_KNEE,0.44357699155807495,0.6512498259544373,-0.2912192940711975,WALL SIT ARM HOLD
LEFT_ANKLE,0.5396334528923035,0.8675639033317566,-0.16138717532157898,WALL SIT ARM HOLD
RIGHT_ANKLE,0.44186562299728394,0.8575620055198669,-0.15476953983306885,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5360556840896606,0.27984341979026794,-0.08210675418376923,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.4327876567840576,0.2894134521484375,-0.05651695281267166,WALL SIT ARM HOLD
LEFT_ELBOW,0.5441542267799377,0.41375207901000977,-0.12419867515563965,WALL SIT ARM HOLD
RIGHT_ELBOW,0.4163520336151123,0.43482300639152527,-0.12045608460903168,WALL SIT ARM HOLD
LEFT_HIP,0.5175477266311646,0.5322456955909729,0.0013224749127402902,WALL SIT ARM HOLD
RIGHT_HIP,0.4599452614784241,0.5299503207206726,-0.001171186682768166,WALL SIT ARM HOLD
LEFT_KNEE,0.5348296165466309,0.6415747404098511,-0.3331313729286194,WALL SIT ARM HOLD
RIGHT_KNEE,0.4435151219367981,0.6460792422294617,-0.3240100145339966,WALL SIT ARM HOLD
LEFT_ANKLE,0.5396331548690796,0.8675773739814758,-0.17452523112297058,WALL SIT ARM HOLD
RIGHT_ANKLE,0.44209203124046326,0.8572981357574463,-0.17231808602809906,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5359994173049927,0.27974095940589905,-0.088933564722538,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.4328245222568512,0.2892112731933594,-0.06372962146997452,WALL SIT ARM HOLD
LEFT_ELBOW,0.5441777110099792,0.41356369853019714,-0.12342359870672226,WALL SIT ARM HOLD
RIGHT_ELBOW,0.4175223708152771,0.434683620929718,-0.09683263301849365,WALL SIT ARM HOLD
LEFT_HIP,0.5172849297523499,0.5318028926849365,0.0012645513052120805,WALL SIT ARM HOLD
RIGHT_HIP,0.459716260433197,0.5298354029655457,-0.001113494043238461,WALL SIT ARM HOLD
LEFT_KNEE,0.5353184938430786,0.6453961133956909,-0.3005499243736267,WALL SIT ARM HOLD
RIGHT_KNEE,0.4413066506385803,0.6564202904701233,-0.29272714257240295,WALL SIT ARM HOLD
LEFT_ANKLE,0.5396431684494019,0.8681631088256836,-0.1540045440196991,WALL SIT ARM HOLD
RIGHT_ANKLE,0.44144120812416077,0.8574675917625427,-0.14647307991981506,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5363422632217407,0.2798905670642853,-0.09780661761760712,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.4328640401363373,0.2885812819004059,-0.06761299073696136,WALL SIT ARM HOLD
LEFT_ELBOW,0.5441871881484985,0.41405826807022095,-0.12606382369995117,WALL SIT ARM HOLD
RIGHT_ELBOW,0.41760364174842834,0.4321340322494507,-0.12334342300891876,WALL SIT ARM HOLD
LEFT_HIP,0.5172419548034668,0.5316100120544434,0.0004790962557308376,WALL SIT ARM HOLD
RIGHT_HIP,0.45954227447509766,0.5295463800430298,-0.00036899204133078456,WALL SIT ARM HOLD
LEFT_KNEE,0.5353564620018005,0.6466948986053467,-0.2921088933944702,WALL SIT ARM HOLD
RIGHT_KNEE,0.4407083988189697,0.6579753756523132,-0.2811145782470703,WALL SIT ARM HOLD
LEFT_ANKLE,0.5396775007247925,0.8697863817214966,-0.1362214982509613,WALL SIT ARM HOLD
RIGHT_ANKLE,0.44138678908348083,0.8578404784202576,-0.12284846603870392,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5362694263458252,0.27989575266838074,-0.09512541443109512,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.4329443573951721,0.288581520318985,-0.058393578976392746,WALL SIT ARM HOLD
LEFT_ELBOW,0.5441270470619202,0.4137299060821533,-0.12221117317676544,WALL SIT ARM HOLD
RIGHT_ELBOW,0.41760626435279846,0.4288983643054962,-0.1240852028131485,WALL SIT ARM HOLD
LEFT_HIP,0.516645073890686,0.5315424203872681,0.00015836434613447636,WALL SIT ARM HOLD
RIGHT_HIP,0.4587593674659729,0.5293428301811218,-6.077340367482975e-05,WALL SIT ARM HOLD
LEFT_KNEE,0.5351729989051819,0.6476070284843445,-0.2948843240737915,WALL SIT ARM HOLD
RIGHT_KNEE,0.4402443766593933,0.6605031490325928,-0.2808796465396881,WALL SIT ARM HOLD
LEFT_ANKLE,0.5396415591239929,0.8704984188079834,-0.1450190246105194,WALL SIT ARM HOLD
RIGHT_ANKLE,0.4413596987724304,0.8580432534217834,-0.12974262237548828,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5362979769706726,0.2786276936531067,-0.08274991810321808,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.43294739723205566,0.28903019428253174,-0.05863160640001297,WALL SIT ARM HOLD
LEFT_ELBOW,0.5440942049026489,0.4121880829334259,-0.10316447913646698,WALL SIT ARM HOLD
RIGHT_ELBOW,0.41770267486572266,0.44049039483070374,-0.12353037297725677,WALL SIT ARM HOLD
LEFT_HIP,0.5167495608329773,0.5321268439292908,0.0003529538807924837,WALL SIT ARM HOLD
RIGHT_HIP,0.4591025412082672,0.5303260087966919,-0.00023604402667842805,WALL SIT ARM HOLD
LEFT_KNEE,0.5352141261100769,0.6484727263450623,-0.29738107323646545,WALL SIT ARM HOLD
RIGHT_KNEE,0.4416036605834961,0.6504223942756653,-0.3223571181297302,WALL SIT ARM HOLD
LEFT_ANKLE,0.5398813486099243,0.87140291929245,-0.14988406002521515,WALL SIT ARM HOLD
RIGHT_ANKLE,0.44154253602027893,0.8580655455589294,-0.17512613534927368,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5361759662628174,0.27834999561309814,-0.08000664412975311,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.43329793214797974,0.288465678691864,-0.056370288133621216,WALL SIT ARM HOLD
LEFT_ELBOW,0.54432213306427,0.409729927778244,-0.10334112495183945,WALL SIT ARM HOLD
RIGHT_ELBOW,0.4177613854408264,0.42925745248794556,-0.12362094968557358,WALL SIT ARM HOLD
LEFT_HIP,0.5168547034263611,0.5312145948410034,-8.595130930189043e-05,WALL SIT ARM HOLD
RIGHT_HIP,0.4595049023628235,0.5292884111404419,0.00018749068840406835,WALL SIT ARM HOLD
LEFT_KNEE,0.5363348722457886,0.6519278883934021,-0.2817143499851227,WALL SIT ARM HOLD
RIGHT_KNEE,0.441536009311676,0.650189995765686,-0.2977133095264435,WALL SIT ARM HOLD
LEFT_ANKLE,0.5401150584220886,0.8714563846588135,-0.12966562807559967,WALL SIT ARM HOLD
RIGHT_ANKLE,0.44145625829696655,0.858055055141449,-0.13906078040599823,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5360316634178162,0.278346985578537,-0.07655812799930573,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.43307775259017944,0.2894013226032257,-0.05434710904955864,WALL SIT ARM HOLD
LEFT_ELBOW,0.5450401306152344,0.4093945324420929,-0.10858116298913956,WALL SIT ARM HOLD
RIGHT_ELBOW,0.4172990918159485,0.43393951654434204,-0.09838728606700897,WALL SIT ARM HOLD
LEFT_HIP,0.5168685913085938,0.531744658946991,0.0007339665316976607,WALL SIT ARM HOLD
RIGHT_HIP,0.45935702323913574,0.5301157832145691,-0.0006006619078107178,WALL SIT ARM HOLD
LEFT_KNEE,0.536256730556488,0.6467865109443665,-0.29674187302589417,WALL SIT ARM HOLD
RIGHT_KNEE,0.4415554404258728,0.6470175981521606,-0.3148772120475769,WALL SIT ARM HOLD
LEFT_ANKLE,0.5400758981704712,0.8696327209472656,-0.1537669599056244,WALL SIT ARM HOLD
RIGHT_ANKLE,0.44058889150619507,0.8586432337760925,-0.17818805575370789,WALL SIT ARM HOLD
LEFT_SHOULDER,0.5362175107002258,0.27796176075935364,-0.08316484838724136,WALL SIT ARM HOLD
RIGHT_SHOULDER,0.4333287179470062,0.28916501998901367,-0.05384702607989311,WALL SIT ARM HOLD
LEFT_ELBOW,0.5457308888435364,0.4064955711364746,-0.11483047902584076,WALL SIT ARM HOLD
RIGHT_ELBOW,0.4174838662147522,0.43267402052879333,-0.09919373691082001,WALL SIT ARM HOLD
LEFT_HIP,0.5170219540596008,0.531237006187439,0.00018043050658889115,WALL SIT ARM HOLD
RIGHT_HIP,0.459716260433197,0.5297462344169617,-5.236674769548699e-05,WALL SIT ARM HOLD
